split,trade_date,control_set,available_controls,n,raw_ic,residual_ic,score_coef_after_controls
validation,20230505,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.029425858658977858,-0.13704751120355074,-0.009110673025520225
validation,20230508,none,,93,0.008077884830263048,0.008077884830263048,0.000526197995541373
validation,20230508,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.008077884830263048,-0.006469560556251271,-0.00042937178469626717
validation,20230508,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.008077884830263048,-0.004246814399548038,-0.0002810211182587771
validation,20230508,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.008077884830263048,0.025771550067046785,0.0018867480385225677
validation,20230508,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.008077884830263048,-0.06260316190055872,-0.00445604781239986
validation,20230509,none,,93,0.026457642649912,0.026457642649912,0.0018320199515971785
validation,20230509,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.026457642649912,0.02540196492337457,0.0017927242363781968
validation,20230509,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.026457642649912,0.026427159798713667,0.0018522485243963806
validation,20230509,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.026457642649912,0.012662079505389882,0.0009482420055943186
validation,20230509,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.026457642649912,-0.03995510785822325,-0.003121181674770903
validation,20230510,none,,93,0.08346037763427414,0.08346037763427414,0.0038561414948586484
validation,20230510,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.08346037763427414,0.09060121586232148,0.004253482940710709
validation,20230510,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.08346037763427414,0.09917507098687234,0.0046894255369514535
validation,20230510,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.08346037763427414,-0.1372589576232637,-0.0074239115364326674
validation,20230510,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.08346037763427414,-0.10867775336007716,-0.005672001154033571
validation,20230511,none,,93,-0.13499230019741487,-0.13499230019741487,-0.006946857779866672
validation,20230511,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.13499230019741487,-0.12206627612336218,-0.006406419075917646
validation,20230511,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.13499230019741487,-0.08771544971412157,-0.004388966572741206
validation,20230511,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.13499230019741487,-0.11110359529666139,-0.007081135048820561
validation,20230511,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.13499230019741487,-0.10878345960117301,-0.006103979090952845
validation,20230512,none,,93,-0.1469168234817233,-0.1469168234817233,-0.007993422107514312
validation,20230512,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.1469168234817233,-0.12133414627128535,-0.006694171885370054
validation,20230512,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.1469168234817233,-0.12040908566364011,-0.006627690469206239
validation,20230512,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.1469168234817233,-0.09451885955994922,-0.00601292091514255
validation,20230512,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.1469168234817233,-0.11397137204432234,-0.007006468007175129
validation,20230515,none,,93,-0.12720376058073063,-0.12720376058073063,-0.005541270732576419
validation,20230515,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.12720376058073063,-0.10234033074372506,-0.00449289344105506
validation,20230515,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.12720376058073063,-0.12739487471272568,-0.005582802710590173
validation,20230515,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.12720376058073063,-0.062066900941321106,-0.0033637363607515063
validation,20230515,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.12720376058073063,-0.1055699831286185,-0.005163425178475242
validation,20230516,none,,93,-0.05716667470463172,-0.05716667470463172,-0.002034319689404908
validation,20230516,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.05716667470463172,-0.017485494134810528,-0.0006107999363193072
validation,20230516,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.05716667470463172,-0.016905583961692547,-0.0005696576911404507
validation,20230516,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.05716667470463172,-0.07658059994732253,-0.0032337173507334315
validation,20230516,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.05716667470463172,0.007957419243102979,0.0003366675281795163
validation,20230517,none,,94,-0.16683309640276522,-0.16683309640276522,-0.0055835642851835895
validation,20230517,size,"lag1_log_circ_mv,lag1_log_total_mv",94,-0.16683309640276522,-0.1407596127880454,-0.004689532475557105
validation,20230517,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,-0.16683309640276522,-0.12711550933010077,-0.004152607063338858
validation,20230517,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,-0.16683309640276522,-0.19179466360544686,-0.00802480912376879
validation,20230517,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,-0.16683309640276522,-0.18769318505051297,-0.007443379073468391
validation,20230518,none,,94,-0.034962651889076525,-0.034962651889076525,-0.0019120567981543567
validation,20230518,size,"lag1_log_circ_mv,lag1_log_total_mv",94,-0.034962651889076525,-0.024214128125690265,-0.0013298802640673698
validation,20230518,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,-0.034962651889076525,-0.006493200759122676,-0.00034507331091644807
validation,20230518,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,-0.034962651889076525,-0.07397829815464335,-0.004581088852702035
validation,20230518,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,-0.034962651889076525,-0.07013606941842825,-0.004247156510688251
validation,20230519,none,,94,-0.03864546689733663,-0.03864546689733663,-0.001970067613173453
validation,20230519,size,"lag1_log_circ_mv,lag1_log_total_mv",94,-0.03864546689733663,-0.04550632418970341,-0.0023337442969901187
validation,20230519,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,-0.03864546689733663,-0.020310401397264883,-0.0010384204041013478
validation,20230519,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,-0.03864546689733663,-0.0007141505090024026,-4.294333950730436e-05
validation,20230519,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,-0.03864546689733663,0.022038054307517266,0.0013073884193124628
validation,20230522,none,,94,-0.04977316951995722,-0.04977316951995722,-0.0027704529316609112
validation,20230522,size,"lag1_log_circ_mv,lag1_log_total_mv",94,-0.04977316951995722,-0.07557552191905378,-0.004167025964854057
validation,20230522,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,-0.04977316951995722,-0.07663951800709899,-0.004184066309828201
validation,20230522,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,-0.04977316951995722,-0.04740007315678198,-0.0028357734099997162
validation,20230522,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,-0.04977316951995722,-0.012683505047587208,-0.0007510483304266055
validation,20230523,none,,94,-0.02666220472632682,-0.02666220472632682,-0.0019031030045929397
validation,20230523,size,"lag1_log_circ_mv,lag1_log_total_mv",94,-0.02666220472632682,-0.043719909013588,-0.0031411265507671595
validation,20230523,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,-0.02666220472632682,-0.062234503423420066,-0.003934907144516924
validation,20230523,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,-0.02666220472632682,-0.020593686447142146,-0.0013308265358969043
validation,20230523,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,-0.02666220472632682,0.04992581734443728,0.0033256714475351423
validation,20230524,none,,94,0.02215083454737979,0.02215083454737979,0.001341129779937455
validation,20230524,size,"lag1_log_circ_mv,lag1_log_total_mv",94,0.02215083454737979,0.022514803649775438,0.0013634566034107763
validation,20230524,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",94,0.02215083454737979,-0.0072339454284856605,-0.0004148608195556794
validation,20230524,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",94,0.02215083454737979,-0.025823270605395438,-0.0015111028760875311
validation,20230524,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",94,0.02215083454737979,-0.05013371025158866,-0.0030387761089426903
validation,20230525,none,,85,-0.013968082447567223,-0.013968082447567223,-0.0011038733894150172
validation,20230525,size,"lag1_log_circ_mv,lag1_log_total_mv",85,-0.013968082447567223,-0.01624338944724065,-0.0012821174618686411
validation,20230525,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",85,-0.013968082447567223,0.0016448776818995601,0.00012451324739484363
validation,20230525,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",85,-0.013968082447567223,-0.07021014894375469,-0.004806609768330772
validation,20230525,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",85,-0.013968082447567223,-0.007681078017635613,-0.0006420487820539347
validation,20230526,none,,85,-0.04551992005060031,-0.04551992005060031,-0.0036677921194487074
validation,20230526,size,"lag1_log_circ_mv,lag1_log_total_mv",85,-0.04551992005060031,-0.04513233265967871,-0.0036526753431018735
validation,20230526,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",85,-0.04551992005060031,-0.029378809952168006,-0.002272629954320808
validation,20230526,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",85,-0.04551992005060031,-0.030184300635624196,-0.002524699479949752
validation,20230526,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",85,-0.04551992005060031,0.00460712178003425,0.00038835725957175535
validation,20230529,none,,85,-0.12211207444820947,-0.12211207444820947,-0.01032173529716527
validation,20230529,size,"lag1_log_circ_mv,lag1_log_total_mv",85,-0.12211207444820947,-0.12715182496467664,-0.010852031305742188
validation,20230529,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",85,-0.12211207444820947,-0.11331100182702618,-0.00929429651323011
validation,20230529,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",85,-0.12211207444820947,-0.06999977468787116,-0.005888423856518332
validation,20230529,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",85,-0.12211207444820947,-0.05842679784332052,-0.004943350846307587
validation,20230530,none,,85,-0.2412334466855331,-0.2412334466855331,-0.015594976216192874
validation,20230530,size,"lag1_log_circ_mv,lag1_log_total_mv",85,-0.2412334466855331,-0.24595101699285354,-0.01604810896785509
validation,20230530,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",85,-0.2412334466855331,-0.22943008406011425,-0.014956160366792082
validation,20230530,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",85,-0.2412334466855331,-0.2188139368279756,-0.014434166798004473
validation,20230530,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",85,-0.2412334466855331,-0.2437781515060865,-0.015920060924409195
validation,20230531,none,,86,-0.21665350579641673,-0.21665350579641673,-0.014068224446062982
validation,20230531,size,"lag1_log_circ_mv,lag1_log_total_mv",86,-0.21665350579641673,-0.22246024390916871,-0.014698321495236472
validation,20230531,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",86,-0.21665350579641673,-0.21029594313197378,-0.014124695766244052
